Location ID	 Start Date Time	 Max Date Time  	 Max Level	 Duration	 Leq 	 SEL  	 Classification
19	 8:25           	 8:25           	64.7	29	60.2	74.8	 Aircraft
14	 8:25           	 8:25           	52.2	26	51	65.1	 Aircraft
44	 8:25           	 8:26           	74.5	54	67.5	84.9	 Aircraft
13	 8:26           	 8:26           	82.1	17	77	89.3	 Aircraft
28	 8:26           	 8:26           	84.2	30	78.1	92.8	 Aircraft
29	 8:26           	 8:26           	79	42	71.5	87.7	 Aircraft
3	 8:26           	 8:26           	82.3	15	77.1	88.9	 Aircraft
25	 8:26           	 8:26           	61.3	15	58.9	70.7	 Aircraft
22	 8:26           	 8:26           	71.6	23	67.5	81.1	 Aircraft
31	 8:26           	 8:27           	83.5	35	74.4	89.9	 Aircraft
18	 8:26           	 8:27           	64.1	22	61.2	74.6	 Aircraft
34	 8:26           	 8:27           	64	119	59.1	79.8	 Aircraft
16	 8:26           	 8:27           	75.6	9	73.9	83.5	 Aircraft
8	 8:27           	 8:27           	60.3	12	59.2	69.9	 Aircraft
11	 8:27           	 8:27           	63.8	42	60.1	76.4	 Aircraft
28	 8:27           	 8:27           	83.6	33	76.7	91.8	 Aircraft
14	 8:27           	 8:27           	52.9	11	52	62.2	 Aircraft
30	 8:27           	 8:27           	68.8	11	66.7	77.1	 
12	 8:27           	 8:27           	69.6	33	64.1	79.2	 Aircraft
27	 8:27           	 8:27           	68	14	66	77.5	 Aircraft
8	 8:27           	 8:27           	66	81	61.1	80.1	 Aircraft
2	 8:27           	 8:27           	61.9	20	60.2	73.2	 Aircraft
25	 8:27           	 8:27           	60.9	20	59.3	72.3	 Aircraft
22	 8:27           	 8:27           	70.4	19	66.6	79.4	 Aircraft
44	 8:27           	 8:28           	72.2	32	66.4	81.5	 Aircraft
11	 8:28           	 8:28           	71.1	107	60.8	81.1	 Aircraft
28	 8:28           	 8:28           	80.5	32	75.5	90.5	 Aircraft
13	 8:28           	 8:28           	76	15	73.2	85	 Aircraft
24	 8:28           	 8:28           	57.6	16	55.8	67.7	 Aircraft
29	 8:28           	 8:28           	76.2	29	70.3	84.9	 Aircraft
2	 8:28           	 8:28           	71.9	29	66.8	81.5	 Aircraft
12	 8:28           	 8:29           	65.9	26	62.2	76.3	 Aircraft
22	 8:28           	 8:28           	72.7	28	67.5	81.9	 Aircraft
19	 8:28           	 8:29           	61.3	26	59.6	73.9	 Aircraft
18	 8:29           	 8:29           	70.2	30	66.6	81.3	 Aircraft
8	 8:29           	 8:29           	63.4	35	59.7	75.1	 Aircraft
17	 8:29           	 8:29           	63.2	26	62	76.2	 Aircraft
31	 8:29           	 8:29           	79.8	43	70.7	87	 Aircraft
27	 8:29           	 8:29           	79.9	35	74.6	90.1	 Aircraft
28	 8:29           	 8:29           	70.7	17	68.4	80.7	 Aircraft
25	 8:29           	 8:29           	66.7	32	62.9	78	 Aircraft
13	 8:29           	 8:29           	74.8	10	71.7	81.5	 Aircraft
8	 8:29           	 8:30           	64.6	36	61.7	77.3	 Aircraft
26	 8:29           	 8:29           	62.9	28	61.5	76	 Aircraft
34	 8:29           	 8:30           	62.6	38	59.9	75.7	 Aircraft
24	 8:29           	 8:30           	64.8	25	61.3	75.2	 Aircraft
44	 8:30           	 8:30           	72.5	35	66.5	82	 Aircraft
21	 8:30           	 8:30           	61	38	58.2	74	 Aircraft
12	 8:30           	 8:30           	69.2	34	64.3	79.5	 Aircraft
3	 8:30           	 8:30           	78	17	73.1	85.5	 Aircraft
11	 8:30           	 8:30           	65.7	18	59.4	71.9	 
14	 8:30           	 8:30           	67.9	24	60.3	74	 Aircraft
27	 8:30           	 8:30           	70.2	14	67.9	79.4	 Aircraft
29	 8:30           	 8:30           	74.5	33	68.7	83.8	 Aircraft
8	 8:30           	 8:30           	62.1	11	60.4	70.9	 Aircraft
25	 8:30           	 8:30           	62	17	60.3	72.5	 Aircraft
13	 8:31           	 8:31           	77.8	17	73.7	86.1	 Aircraft
28	 8:31           	 8:31           	70.7	18	68.9	81.4	 Aircraft
11	 8:31           	 8:31           	59.8	10	57	66.8	 
31	 8:31           	 8:31           	78	32	70.3	85.4	 Aircraft
14	 8:31           	 8:31           	51.3	12	50.7	61.3	 
4	 8:31           	 8:31           	60	11	59	69.3	 Aircraft
8	 8:31           	 8:31           	64.5	130	60	81.2	 Aircraft
24	 8:31           	 8:31           	62.1	30	59.3	74.1	 Aircraft
3	 8:31           	 8:31           	80.5	12	76.3	87.1	 Aircraft
22	 8:31           	 8:31           	66.4	13	62.4	73.6	 Aircraft
27	 8:31           	 8:32           	85.3	37	77.9	93.7	 Aircraft
28	 8:31           	 8:32           	79.9	35	74.9	90.3	 Aircraft
18	 8:31           	 8:32           	63	17	60.6	72.9	 Aircraft
25	 8:32           	 8:32           	72.2	41	66.9	83	 Aircraft
34	 8:32           	 8:32           	66.3	36	62	77.6	 Aircraft
35	 8:32           	 8:32           	63.1	20	60.1	73	 Aircraft
33	 8:32           	 8:32           	68	31	64.3	79.2	 Aircraft
26	 8:32           	 8:32           	74	31	69.3	84.2	 Aircraft
19	 8:32           	 8:32           	60.5	14	59.6	71.2	 Aircraft
12	 8:32           	 8:32           	73.1	34	67.4	82.7	 Aircraft
24	 8:32           	 8:32           	76	48	69.7	86.5	 Aircraft
14	 8:32           	 8:32           	53.5	48	51.9	68.7	 Aircraft
22	 8:32           	 8:32           	74.3	27	69.4	83.7	 Aircraft
45	 8:32           	 8:32           	63.6	33	59	74.2	 Aircraft
18	 8:32           	 8:33           	66.7	28	64	78.5	 Aircraft
17	 8:32           	 8:33           	69.5	27	66.2	80.6	 Aircraft
3	 8:32           	 8:33           	78.1	13	74.7	85.8	 Aircraft
11	 8:33           	 8:33           	58.2	22	56.8	70.2	 Aircraft
27	 8:33           	 8:33           	83.1	31	76.8	91.8	 Aircraft
13	 8:33           	 8:33           	81.5	15	76.4	88.1	 Aircraft
28	 8:33           	 8:33           	80.6	29	75.2	89.8	 Aircraft
44	 8:33           	 8:33           	70	30	65.3	80.1	 Aircraft
25	 8:33           	 8:33           	79.4	40	71.9	87.9	 Aircraft
34	 8:33           	 8:33           	63	36	60.7	76.2	 Aircraft
41	 8:33           	 8:33           	64.6	22	62.4	75.8	 
22	 8:33           	 8:33           	77.1	28	70.5	85	 Aircraft
33	 8:33           	 8:34           	77.5	33	70.6	85.8	 Aircraft
26	 8:33           	 8:34           	74.6	32	69.7	84.7	 Aircraft
39	 8:33           	 8:33           	61.9	13	60.7	72	 Aircraft
29	 8:33           	 8:34           	75.3	29	69.8	84.4	 Aircraft
46	 8:33           	 8:34           	59.4	24	58.3	72	 Aircraft
12	 8:33           	 8:34           	69.4	33	64.4	79.6	 Aircraft
13	 8:33           	 8:34           	72.5	21	69.9	83.2	 
8	 8:34           	 8:34           	68.6	73	62.6	81.3	 Aircraft
24	 8:34           	 8:34           	72.4	44	66.1	82.6	 Aircraft
18	 8:34           	 8:34           	65.4	31	62.2	77.1	 Aircraft
17	 8:34           	 8:34           	70.3	29	66	80.7	 Aircraft
28	 8:34           	 8:35           	80.8	74	74.6	93.3	 Aircraft
14	 8:34           	 8:34           	56.4	32	53.4	68.4	 Aircraft
45	 8:34           	 8:34           	69.6	38	64.6	80.4	 Aircraft
4	 8:34           	 8:34           	73.8	62	67.4	85.4	 Aircraft
31	 8:34           	 8:34           	79.2	35	71	86.5	 Aircraft
27	 8:34           	 8:34           	82	38	75.1	90.9	 Aircraft
15	 8:34           	 8:35           	67.4	42	64.3	80.5	 Aircraft
44	 8:34           	 8:35           	74.5	38	68.3	84.1	 Aircraft
13	 8:34           	 8:34           	78	13	74.5	85.6	 Aircraft
25	 8:35           	 8:35           	71.8	47	66.9	83.6	 Aircraft
39	 8:35           	 8:35           	62.4	13	60.9	71.9	 Aircraft
34	 8:35           	 8:35           	62	20	59.6	72.6	 Aircraft
35	 8:35           	 8:35           	67.2	33	61	76.2	 Aircraft
2	 8:35           	 8:35           	70.1	34	65.7	81	 Aircraft
29	 8:35           	 8:35           	79.2	37	72	87.7	 Aircraft
41	 8:35           	 8:35           	78.4	30	72.1	86.8	 
30	 8:35           	 8:35           	70.4	14	67.8	79.1	 
22	 8:35           	 8:35           	76.3	29	71	85.5	 Aircraft
19	 8:35           	 8:35           	64.4	35	62.2	77.6	 Aircraft
12	 8:35           	 8:35           	65.2	23	61.8	75.4	 Aircraft
33	 8:35           	 8:35           	64	35	61.5	77	 Aircraft
17	 8:35           	 8:35           	69.7	39	66.3	82.2	 Aircraft
18	 8:35           	 8:35           	66.1	36	62.8	78.4	 Aircraft
28	 8:35           	 8:35           	73.2	23	69.6	83.2	 Aircraft
42	 8:35           	 8:35           	75.8	23	71.1	84.6	 Aircraft
31	 8:35           	 8:36           	83.1	31	74.7	89.6	 Aircraft
8	 8:35           	 8:35           	64.4	12	62.5	73.5	 Aircraft
11	 8:35           	 8:36           	57.5	23	55.3	68.9	 
45	 8:35           	 8:36           	69.4	33	65.2	80.3	 Aircraft
14	 8:35           	 8:35           	54.2	16	52.1	64	 Aircraft
34	 8:35           	 8:35           	58.6	9	58	67.7	 Aircraft
37	 8:35           	 8:35           	65.1	5	63.9	70.7	 
24	 8:36           	 8:36           	61.2	30	58.5	73.2	 Aircraft
19	 8:36           	 8:36           	65.5	12	62.6	73.3	 
8	 8:36           	 8:36           	63.6	55	59.8	77.1	 Aircraft
13	 8:36           	 8:36           	72.8	10	70.7	80.6	 Aircraft
30	 8:36           	 8:36           	68.7	16	66.7	78.7	 
28	 8:36           	 8:36           	81.6	49	74.5	91.4	 Aircraft
44	 8:36           	 8:36           	72.6	46	66.6	83.2	 Aircraft
34	 8:36           	 8:36           	65.9	49	61.8	78.7	 Aircraft
27	 8:36           	 8:36           	83	29	76.5	91.1	 Aircraft
41	 8:36           	 8:36           	64.5	12	62.2	72.9	 
39	 8:36           	 8:36           	62.3	18	60.7	73.2	 Aircraft
24	 8:36           	 8:36           	60	21	57.2	70.5	 
12	 8:36           	 8:37           	73.4	38	66.9	82.7	 Aircraft
46	 8:36           	 8:37           	60.1	20	58.2	71.1	 
25	 8:36           	 8:37           	75.1	41	69.6	85.8	 Aircraft
29	 8:36           	 8:37           	76.8	31	70.8	85.7	 Aircraft
19	 8:36           	 8:37           	66.8	15	63.1	75	 Aircraft
14	 8:37           	 8:37           	52.2	17	51.2	63.5	 Aircraft
41	 8:37           	 8:37           	76.5	38	70.6	86.4	 Aircraft
22	 8:37           	 8:37           	76.9	37	70.2	85.8	 Aircraft
33	 8:37           	 8:37           	62.7	29	60.4	75.1	 Aircraft
18	 8:37           	 8:37           	68	36	64.4	80	 Aircraft
17	 8:37           	 8:37           	73.4	32	68.9	83.9	 Aircraft
28	 8:37           	 8:37           	85.3	44	77.2	93.6	 Aircraft
30	 8:37           	 8:37           	71.9	9	68.9	78.5	 
31	 8:37           	 8:37           	81.1	26	73.8	87.9	 Aircraft
10	 8:37           	 8:38           	58.4	64	57.7	75.8	 
13	 8:37           	 8:37           	81.7	15	77	88.7	 Aircraft
11	 8:37           	 8:37           	61.6	47	57.4	74.2	 Aircraft
42	 8:37           	 8:37           	71.4	22	68.3	81.7	 Aircraft
44	 8:37           	 8:38           	69.6	36	64.7	80.3	 Aircraft
22	 8:37           	 8:38           	64.3	10	62	71.9	 Aircraft
45	 8:38           	 8:38           	67.5	40	62.6	78.6	 Aircraft
19	 8:38           	 8:38           	65.3	20	62.5	75.4	 
24	 8:38           	 8:38           	61.4	46	58.1	74.7	 Aircraft
34	 8:38           	 8:38           	65.8	43	62	78.4	 Aircraft
4	 8:38           	 8:38           	60.5	9	59.4	69	 Aircraft
28	 8:38           	 8:38           	83.8	58	75.8	93.5	 Aircraft
21	 8:38           	 8:38           	68.2	11	63.6	74	 
2	 8:38           	 8:38           	72	36	67.1	82.6	 Aircraft
29	 8:38           	 8:38           	73	26	68.3	82.5	 Aircraft
12	 8:38           	 8:39           	73.3	33	67.4	82.6	 Aircraft
14	 8:38           	 8:39           	53.3	44	51.4	67.9	 Aircraft
8	 8:38           	 8:39           	60.9	24	59.3	73.1	 Aircraft
19	 8:39           	 8:39           	67.9	39	63.2	79.1	 
44	 8:39           	 8:39           	72.3	38	66.1	81.9	 Aircraft
10	 8:39           	 8:39           	58	17	57.5	69.7	 
24	 8:39           	 8:39           	60.9	27	57.2	71.6	 
31	 8:39           	 8:39           	76.4	33	69.3	84.5	 Aircraft
4	 8:39           	 8:39           	72.7	37	64.7	80.3	 Aircraft
11	 8:39           	 8:39           	62	10	59	68.8	 
27	 8:39           	 8:39           	78.7	32	73.1	88.2	 Aircraft
34	 8:39           	 8:39           	58.1	11	57.6	67.9	 Aircraft
28	 8:39           	 8:39           	83.1	93	75.7	95.4	 Aircraft
15	 8:39           	 8:39           	61.9	23	60.3	73.9	 Aircraft
13	 8:39           	 8:39           	81.5	26	75.4	89.6	 Aircraft
25	 8:39           	 8:39           	65.8	36	62.8	78.3	 Aircraft
29	 8:39           	 8:39           	76.1	27	70.8	85.1	 Aircraft
2	 8:39           	 8:40           	68.7	27	64.1	78.5	 Aircraft
26	 8:39           	 8:40           	67.6	23	64	77.7	 Aircraft
8	 8:39           	 8:40           	64.6	56	60.8	78.3	 Aircraft
10	 8:39           	 8:40           	58.8	115	57.6	78.2	 
33	 8:39           	 8:40           	63.1	18	60.7	73.3	 Aircraft
14	 8:39           	 8:40           	51.9	16	51.3	63.4	 
22	 8:40           	 8:40           	72.3	34	67.1	82.4	 Aircraft
24	 8:40           	 8:40           	65.1	32	60.9	75.9	 Aircraft
31	 8:40           	 8:40           	80.5	24	73.4	87.2	 Aircraft
18	 8:40           	 8:40           	70.5	39	66.6	82.5	 Aircraft
11	 8:40           	 8:40           	64.9	44	60.7	77.1	 Aircraft
17	 8:40           	 8:40           	65	29	62.9	77.5	 Aircraft
27	 8:40           	 8:40           	83.9	32	76.6	91.6	 Aircraft
44	 8:40           	 8:41           	74.4	54	67	84.3	 Aircraft
14	 8:40           	 8:40           	53.5	11	52.3	62.7	 
25	 8:40           	 8:41           	79.6	47	72	88.7	 Aircraft
34	 8:40           	 8:41           	62.1	53	59.5	76.7	 Aircraft
4	 8:40           	 8:40           	67.4	25	62.8	76.7	 Aircraft
41	 8:40           	 8:41           	65.9	25	63.2	77.1	 
22	 8:41           	 8:41           	65.2	21	62.3	75.4	 
33	 8:41           	 8:41           	77	36	70.9	86.4	 Aircraft
29	 8:41           	 8:41           	81.1	37	73.3	89	 Aircraft
15	 8:41           	 8:41           	61.2	20	59.3	72.4	 Aircraft
26	 8:41           	 8:41           	73.9	35	69.4	84.9	 Aircraft
30	 8:41           	 8:41           	72.6	14	69.7	81	 Aircraft
2	 8:41           	 8:41           	65.5	20	62.4	75.5	 Aircraft
45	 8:41           	 8:41           	70.7	35	65	80.5	 Aircraft
12	 8:41           	 8:41           	69	28	64.9	79.3	 Aircraft
24	 8:41           	 8:41           	71.6	39	66.4	82.3	 Aircraft
31	 8:41           	 8:41           	85	40	75.1	91.1	 Aircraft
39	 8:41           	 8:41           	62.9	18	61	73.6	 Aircraft
14	 8:41           	 8:41           	50.8	11	50.4	60.6	 Aircraft
3	 8:41           	 8:41           	78.5	12	75	85.8	 Aircraft
8	 8:41           	 8:41           	61.5	9	60.2	69.9	 Aircraft
27	 8:41           	 8:42           	71.3	26	68.4	82.6	 Aircraft
10	 8:41           	 8:42           	57.7	21	57.3	70.5	 Aircraft
33	 8:42           	 8:42           	63.6	16	61.1	73.2	 
25	 8:42           	 8:42           	63.1	23	60.7	74.3	 Aircraft
13	 8:42           	 8:42           	78.9	12	74.8	85.5	 Aircraft
26	 8:42           	 8:42           	61.7	13	60.6	71.6	 Aircraft
4	 8:42           	 8:42           	65	22	62	75.5	 Aircraft
8	 8:42           	 8:43           	66.3	61	61.2	79	 Aircraft
24	 8:42           	 8:42           	58.8	31	57	71.9	 Aircraft
34	 8:42           	 8:42           	63.6	29	60.4	75	 Aircraft
15	 8:42           	 8:42           	64.6	20	61.2	74.1	 
2	 8:42           	 8:43           	72.7	34	67.2	82.5	 Aircraft
12	 8:43           	 8:43           	67.7	32	63.5	78.5	 Aircraft
30	 8:43           	 8:43           	69.5	12	67	78	 Aircraft
27	 8:43           	 8:43           	78.2	40	72.7	88.7	 Aircraft
19	 8:43           	 8:43           	60.2	14	58.7	70.1	 Aircraft
35	 8:43           	 8:43           	62.2	11	60.2	70.7	 
25	 8:43           	 8:43           	74	41	68.8	84.9	 Aircraft
8	 8:43           	 8:43           	60.7	27	58.7	73	 Aircraft
41	 8:43           	 8:44           	70.8	31	67.6	82.6	 Aircraft
3	 8:43           	 8:43           	79.7	15	75.2	87	 Aircraft
33	 8:43           	 8:44           	71.8	41	66.7	82.9	 Aircraft
13	 8:43           	 8:44           	76.1	13	73	84.1	 Aircraft
26	 8:44           	 8:44           	62.2	19	61.2	73.9	 Aircraft
23	 8:44           	 8:44           	73.4	10	69.7	79.6	 
4	 8:44           	 8:44           	69.2	26	64.8	79	 Aircraft
27	 8:44           	 8:44           	79.8	35	74.6	90	 Aircraft
42	 8:44           	 8:44           	68.5	25	65	78.9	 Aircraft
44	 8:44           	 8:45           	74.9	281	64.6	89.1	 Aircraft
24	 8:44           	 8:44           	58.6	30	55.8	70.6	 
45	 8:44           	 8:44           	57.2	24	54.6	68.4	 
8	 8:44           	 8:44           	64.7	61	60.8	78.6	 Aircraft
19	 8:44           	 8:44           	68	27	63.3	77.7	 Aircraft
15	 8:44           	 8:44           	63.2	21	61.4	74.7	 Aircraft
25	 8:44           	 8:44           	67	30	63.7	78.4	 Aircraft
2	 8:44           	 8:44           	73.3	24	68	81.9	 Aircraft
43	 8:44           	 8:44           	65.1	18	63.4	76.1	 Aircraft
30	 8:44           	 8:44           	70.9	18	68.2	80.7	 
26	 8:44           	 8:45           	64.7	27	63	77.4	 Aircraft
33	 8:44           	 8:44           	60.7	19	59.2	72	 Aircraft
34	 8:44           	 8:45           	62.2	25	60	74	 Aircraft
24	 8:44           	 8:45           	68.1	49	64.1	81	 Aircraft
11	 8:44           	 8:44           	64.4	10	60.2	70	 
19	 8:45           	 8:45           	64.9	20	61.6	74.7	 Aircraft
30	 8:45           	 8:45           	70.4	10	68.6	78.4	 
12	 8:45           	 8:45           	68.8	34	63.6	79	 Aircraft
45	 8:45           	 8:45           	57.6	27	56.1	70.4	 
27	 8:45           	 8:45           	76.4	28	72.3	86.7	 Aircraft
29	 8:45           	 8:45           	81.2	38	73.7	89.5	 Aircraft
25	 8:45           	 8:45           	75.1	31	70.1	85.1	 Aircraft
41	 8:45           	 8:46           	70.9	34	66.9	82.2	 Aircraft
31	 8:45           	 8:46           	85.4	35	76.3	91.7	 Aircraft
8	 8:45           	 8:46           	62.1	10	60.5	70.4	 Aircraft
33	 8:45           	 8:46           	68.2	34	65.8	81.1	 Aircraft
13	 8:46           	 8:46           	77.4	11	74.2	84.7	 Aircraft
42	 8:46           	 8:46           	68.6	22	66.3	79.8	 Aircraft
27	 8:46           	 8:46           	68.3	16	66.4	78.5	 Aircraft
8	 8:46           	 8:46           	63.8	37	60.6	76.2	 Aircraft
3	 8:46           	 8:46           	75.9	12	72.9	83.5	 Aircraft
45	 8:46           	 8:46           	55.2	11	54.2	64.5	 
43	 8:46           	 8:46           	65.1	20	63.4	76.5	 Aircraft
25	 8:46           	 8:46           	69.4	30	65.6	80.3	 Aircraft
41	 8:46           	 8:46           	64.6	20	62.4	75.4	 Aircraft
29	 8:46           	 8:47           	75.7	43	69	85.3	 Aircraft
28	 8:46           	 8:47           	86.6	28	79.9	94.4	 Aircraft
8	 8:46           	 8:47           	60.6	28	59	73.4	 Aircraft
22	 8:47           	 8:47           	67.4	20	63.7	76.6	 Aircraft
30	 8:47           	 8:47           	66.5	9	65.7	75.4	 
27	 8:47           	 8:47           	82	35	76.1	91.6	 Aircraft
31	 8:47           	 8:47           	79.9	37	71.9	87.6	 Aircraft
28	 8:47           	 8:47           	67.7	17	66.5	78.8	 
8	 8:47           	 8:47           	62.4	32	59.4	74.4	 Aircraft
19	 8:47           	 8:47           	68.5	9	65.1	74.8	 
29	 8:47           	 8:47           	73.2	12	68.2	79	 
30	 8:47           	 8:47           	69.7	10	67.9	77.9	 
11	 8:47           	 8:47           	60.2	23	57.7	71.3	 
25	 8:47           	 8:48           	75.2	68	68.2	86.6	 Aircraft
10	 8:47           	 8:47           	65.8	16	63	75	 
24	 8:47           	 8:48           	59.9	10	57.4	67.5	 
41	 8:47           	 8:48           	71.1	44	66.5	83	 
15	 8:48           	 8:48           	63.7	25	61.8	75.8	 Aircraft
2	 8:48           	 8:48           	67.2	33	64.4	79.5	 Aircraft
33	 8:48           	 8:48           	74.9	39	69.2	85	 Aircraft
27	 8:48           	 8:48           	66.3	10	65.3	75.3	 Aircraft
34	 8:48           	 8:48           	61	29	59	73.7	 Aircraft
35	 8:48           	 8:48           	68.9	34	64.5	79.8	 Aircraft
26	 8:48           	 8:48           	64.2	24	62.5	76.3	 Aircraft
28	 8:48           	 8:48           	86.8	138	74.4	95.8	 Aircraft
29	 8:48           	 8:48           	76.5	36	69.7	85.3	 Aircraft
8	 8:48           	 8:48           	61.2	16	59.5	71.6	 
19	 8:48           	 8:48           	72.3	34	68.3	83.6	 Aircraft
17	 8:48           	 8:48           	81.1	32	71.4	86.5	 
42	 8:48           	 8:48           	70.7	31	67.1	82.1	 Aircraft
12	 8:48           	 8:48           	67.8	27	63.2	77.6	 Aircraft
45	 8:48           	 8:49           	57.8	36	55.8	71.3	 
22	 8:48           	 8:48           	73.8	25	68.1	82	 Aircraft
8	 8:48           	 8:48           	62.6	14	60.5	71.8	 Aircraft
43	 8:48           	 8:49           	69.6	29	65.6	80.1	 Aircraft
31	 8:48           	 8:49           	80.2	30	72.7	87.6	 Aircraft
3	 8:48           	 8:48           	79.1	12	75.4	86.2	 Aircraft
18	 8:48           	 8:49           	65	21	62	75.1	 
44	 8:48           	 8:49           	59.2	61	58.4	76.3	 Aircraft
27	 8:49           	 8:49           	74.1	23	69.8	83.4	 Aircraft
11	 8:49           	 8:49           	66	28	62.2	76.8	 Aircraft
25	 8:49           	 8:49           	72.1	27	67	81.3	 Aircraft
2	 8:49           	 8:49           	73.9	30	69	83.8	 Aircraft
13	 8:49           	 8:49           	76.3	11	73.2	83.5	 Aircraft
41	 8:49           	 8:49           	66.4	22	63.6	77	 Aircraft
14	 8:49           	 8:49           	67.2	15	60.4	72.2	 
19	 8:49           	 8:49           	68.5	28	65	79.5	 Aircraft
33	 8:49           	 8:49           	65.8	19	62.7	75.4	 Aircraft
35	 8:49           	 8:49           	60.6	17	58.5	70.8	 
34	 8:49           	 8:50           	63.9	31	60.3	75.1	 Aircraft
42	 8:49           	 8:50           	65.8	13	63.4	74.4	 Aircraft
8	 8:50           	 8:50           	61.8	20	59.9	72.9	 Aircraft
12	 8:50           	 8:50           	68	31	64	78.8	 Aircraft
43	 8:50           	 8:50           	65.1	13	62.8	74	 Aircraft
14	 8:50           	 8:50           	52.3	19	51.3	64.1	 Aircraft
22	 8:50           	 8:50           	65.4	17	62.7	74.9	 Aircraft
28	 8:50           	 8:51           	82.8	78	73.8	92.8	 Aircraft
3	 8:50           	 8:50           	79.4	13	74.9	86	 Aircraft
44	 8:50           	 8:50           	71.7	33	66.5	81.6	 Aircraft
1	 8:50           	 8:51           	54.4	63	53.6	71.6	 
18	 8:50           	 8:50           	64.3	19	62.3	75.1	 Aircraft
11	 8:50           	 8:51           	57.4	18	55.7	68.3	 Aircraft
13	 8:51           	 8:51           	75.6	13	73.5	84.5	 Aircraft
29	 8:51           	 8:51           	76.3	29	70.6	85.1	 Aircraft
14	 8:51           	 8:51           	52.9	12	51.6	62.5	 Aircraft
34	 8:51           	 8:51           	64.3	26	61.8	75.8	 Aircraft
4	 8:51           	 8:52           	71.8	44	65.8	82.3	 Aircraft
31	 8:51           	 8:51           	81.2	24	74.2	87.9	 Aircraft
12	 8:51           	 8:52           	70.9	40	65	81	 Aircraft
1	 8:51           	 8:52           	55.4	47	53.8	70.5	 
15	 8:52           	 8:52           	73.9	31	69.8	84.7	 Aircraft
27	 8:52           	 8:52           	82.5	27	76	90.3	 Aircraft
35	 8:52           	 8:52           	69.1	36	65.5	81	 Aircraft
25	 8:52           	 8:52           	75	45	69.2	85.8	 Aircraft
23	 8:52           	 8:52           	61.8	20	60.7	73.7	 Aircraft
8	 8:52           	 8:52           	61.6	46	58.9	75.5	 Aircraft
13	 8:52           	 8:52           	79.8	13	75.8	87.1	 Aircraft
19	 8:52           	 8:52           	60.7	18	59.2	71.8	 Aircraft
44	 8:52           	 8:52           	70.9	38	65.8	81.6	 Aircraft
1	 8:52           	 8:52           	55.4	64	54	72	 
41	 8:52           	 8:53           	68.8	40	64.7	80.7	 
26	 8:52           	 8:53           	67.1	32	64.4	79.4	 Aircraft
33	 8:52           	 8:53           	76.1	35	69.4	84.8	 Aircraft
34	 8:53           	 8:53           	62.6	23	59.9	73.6	 Aircraft
27	 8:53           	 8:53           	80.9	32	75.4	90.4	 Aircraft
42	 8:53           	 8:53           	73.9	28	69.3	83.8	 Aircraft
45	 8:53           	 8:54           	64.3	81	58.7	77.7	 Aircraft
29	 8:53           	 8:53           	74.8	32	69.5	84.5	 Aircraft
12	 8:53           	 8:53           	68.7	32	63.9	78.9	 Aircraft
25	 8:53           	 8:53           	70.1	90	62.6	82.2	 Aircraft
8	 8:53           	 8:53           	62.6	27	60	74.3	 Aircraft
43	 8:53           	 8:53           	71.1	28	66.9	81.4	 Aircraft
14	 8:53           	 8:53           	53.9	17	52.2	64.5	 Aircraft
33	 8:53           	 8:54           	69.7	30	64.6	79.3	 Aircraft
26	 8:53           	 8:53           	72.6	31	67.6	82.5	 Aircraft
31	 8:53           	 8:54           	80.1	31	72.5	87.4	 Aircraft
1	 8:53           	 8:55           	56	113	54.1	74.7	 
28	 8:53           	 8:54           	81.1	30	76	90.7	 Aircraft
24	 8:53           	 8:54           	70.3	36	65.1	80.6	 Aircraft
44	 8:54           	 8:54           	71.3	35	65.9	81.4	 Aircraft
13	 8:54           	 8:54           	77.3	11	74.2	84.7	 Aircraft
14	 8:54           	 8:54           	68.9	18	62	74.6	 
22	 8:54           	 8:54           	70.2	24	65.8	79.6	 Aircraft
34	 8:54           	 8:54           	64.1	25	61.2	75.1	 Aircraft
19	 8:54           	 8:54           	66.8	21	64.1	77.4	 
18	 8:54           	 8:54           	63.6	19	61.1	73.8	 
29	 8:54           	 8:54           	75.4	30	70	84.8	 Aircraft
11	 8:54           	 8:55           	66	45	59.3	75.9	 
12	 8:54           	 8:55           	70.1	29	65.3	79.8	 Aircraft
3	 8:54           	 8:55           	79.2	13	75	86	 Aircraft
2	 8:55           	 8:55           	64.1	18	62.2	74.7	 Aircraft
31	 8:55           	 8:55           	80.7	32	72.9	87.9	 Aircraft
28	 8:55           	 8:55           	75.5	26	71.9	86	 Aircraft
8	 8:55           	 8:55           	64.5	10	60.7	70.9	 Aircraft
44	 8:55           	 8:55           	69.6	33	64.9	80.1	 Aircraft
13	 8:55           	 8:55           	79.2	14	74.4	85.7	 Aircraft
8	 8:55           	 8:55           	64.5	22	60.9	74.4	 
1	 8:55           	 8:58           	59.5	224	54	77.5	 Aircraft
30	 8:55           	 8:55           	72.3	11	69.2	79.5	 Aircraft
34	 8:55           	 8:56           	67.1	39	62.8	78.7	 Aircraft
29	 8:56           	 8:56           	73.8	29	68.8	83.4	 Aircraft
19	 8:56           	 8:56           	65	11	62.7	73.2	 
11	 8:56           	 8:56           	81.4	30	71	85.7	 
28	 8:56           	 8:56           	81.5	29	76.6	91.1	 Aircraft
3	 8:56           	 8:56           	80.7	12	76.1	87	 Aircraft
8	 8:56           	 8:56           	69.7	31	62.6	77.5	 Aircraft
